user_id,edad,sexo,estado,ciudad,nivel_educativo,ocupacion,ingreso_mensual_mxn,antiguedad_dias,es_hey_pro,nomina_domiciliada,canal_apertura,score_buro,dias_desde_ultimo_login,preferencia_canal,satisfaccion_1_10,recibe_remesas,usa_hey_shop,idioma_preferido,tiene_seguro,num_productos_activos,patron_uso_atipico
USR-01116,22,M,Coahuila,Acuña,Licenciatura,Estudiante,15500,1442,True,False,Fan Shop,624,0,app_android,10.0,False,False,es_MX,False,3,False
USR-01117,50,M,Jalisco,Tonalá,Licenciatura,Empresario,79000,1423,True,False,App,800,14,app_android,8.0,False,False,es_MX,True,4,False
USR-01118,30,SE,Yucatán,Mérida,Posgrado,Empleado,34500,321,True,True,Fan Shop,698,3,app_android,9.0,False,True,es_MX,False,3,False
USR-01119,45,M,Ciudad de México,CDMX - Coyoacán,Posgrado,Independiente,22000,826,False,False,App,403,9,app_huawei,3.0,False,False,es_MX,False,1,False
USR-01120,31,M,Otros,Tepic,Licenciatura,Independiente,28000,1683,False,False,App,615,3,app_ios,8.0,False,False,en_US,False,2,False
USR-01121,32,H,Estado de México,Naucalpan,Preparatoria,Empleado,46000,1309,True,True,App,805,3,app_android,9.0,False,True,es_MX,True,2,True
USR-01122,20,H,Tamaulipas,Ciudad Victoria,Secundaria,Estudiante,9000,345,True,False,App,765,1,app_ios,7.0,False,True,es_MX,False,1,False
USR-01123,22,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Estudiante,10000,260,True,False,App,475,2,app_android,9.0,False,True,es_MX,True,3,False
USR-01124,32,H,Otros,Tepic,Posgrado,Empleado,10000,867,True,False,App,721,2,app_android,10.0,True,True,es_MX,False,1,False
USR-01125,53,M,Ciudad de México,CDMX - Tlalpan,Licenciatura,Empleado,25000,222,False,False,App,796,8,app_huawei,7.0,False,False,es_MX,True,1,True
USR-01126,25,H,Guanajuato,Salamanca,Licenciatura,Empleado,12500,331,True,False,App,681,3,app_android,8.0,False,True,es_MX,False,3,False
USR-01127,41,M,Jalisco,Guadalajara,Licenciatura,Empleado,18500,1384,True,True,App,367,6,app_ios,,False,False,es_MX,False,1,False
USR-01128,40,M,Jalisco,Zapopan,Posgrado,Empleado,28500,882,True,False,App,706,2,app_ios,8.0,False,False,es_MX,True,2,False
USR-01129,36,M,Coahuila,Torreón,Secundaria,Independiente,15000,217,True,False,App,377,11,app_ios,6.0,False,False,es_MX,False,3,False
USR-01130,51,H,Nuevo León,San Nicolás de los Garza,Licenciatura,Empresario,58000,940,False,False,App,608,3,app_ios,8.0,False,False,es_MX,False,3,False
USR-01131,43,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,23500,1757,False,True,App,664,1,app_ios,9.0,False,True,es_MX,False,3,True
USR-01132,40,H,Nuevo León,Apodaca,Preparatoria,Empresario,39000,640,True,False,Fan Shop,706,7,app_android,10.0,False,False,es_MX,False,2,False
USR-01133,41,M,Yucatán,Progreso,Posgrado,Empresario,52000,1432,False,False,App,777,0,app_ios,7.0,False,False,es_MX,False,4,False
USR-01134,37,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Independiente,69000,748,True,False,App,791,13,app_ios,,False,False,es_MX,True,4,False
USR-01135,42,H,Otros,Colima,Licenciatura,Independiente,35000,987,False,False,App,719,6,app_android,9.0,False,False,es_MX,False,1,False
USR-01136,39,M,Otros,Zacatecas,Preparatoria,Empleado,19500,576,True,True,Fan Shop,590,9,app_ios,7.0,False,False,es_MX,False,3,False
USR-01137,53,H,Jalisco,Puerto Vallarta,Preparatoria,Empleado,21500,878,False,True,App,641,9,app_ios,10.0,False,False,es_MX,False,2,False
USR-01138,34,H,Baja California,Ensenada,Posgrado,Empresario,58000,978,False,False,App,695,9,app_android,7.0,False,False,es_MX,False,2,False
USR-01139,44,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Empleado,58000,1244,True,False,App,847,2,app_ios,10.0,False,True,es_MX,True,2,False
USR-01140,40,H,Yucatán,Progreso,Licenciatura,Empleado,13000,196,False,True,App,701,130,app_huawei,4.0,False,False,es_MX,False,1,False
USR-01141,41,M,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,14000,1634,False,True,App,779,15,app_ios,10.0,False,True,es_MX,False,3,True
USR-01142,24,H,Jalisco,San Pedro Tlaquepaque,Licenciatura,Empleado,20500,51,False,False,App,694,2,app_ios,9.0,False,True,es_MX,False,1,False
USR-01143,29,M,Nuevo León,San Nicolás de los Garza,Posgrado,Empresario,20000,672,True,False,App,692,0,app_ios,7.0,False,False,es_MX,False,1,False
USR-01144,27,M,Otros,Zacatecas,Licenciatura,Empleado,26500,1030,True,True,App,467,0,app_ios,7.0,False,False,es_MX,False,3,False
USR-01145,45,H,Nuevo León,Guadalupe,Licenciatura,Independiente,30000,1555,True,False,Fan Shop,796,3,app_android,10.0,False,True,es_MX,False,4,False
USR-01146,20,H,Querétaro,El Marqués,Preparatoria,Empleado,8000,1692,True,True,App,526,3,app_ios,9.0,False,False,es_MX,False,2,False
USR-01147,35,M,Tamaulipas,Matamoros,Licenciatura,Empleado,63000,1022,True,False,App,755,7,app_ios,10.0,False,False,es_MX,True,4,False
USR-01148,37,H,Jalisco,Puerto Vallarta,Licenciatura,Empleado,30000,353,True,True,Fan Shop,691,3,app_ios,9.0,False,True,es_MX,True,2,False
USR-01149,34,M,Nuevo León,Santa Catarina,Preparatoria,Independiente,52000,709,True,False,Fan Shop,781,10,app_ios,7.0,False,False,es_MX,True,2,False
USR-01150,33,M,Jalisco,San Pedro Tlaquepaque,Licenciatura,Desempleado,26500,492,False,False,App,460,172,app_android,4.0,False,False,es_MX,False,1,False
USR-01151,30,M,Sonora,Nogales,Secundaria,Empleado,15000,114,True,False,App,821,0,app_android,10.0,False,True,es_MX,True,3,False
USR-01152,39,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,29000,981,True,False,App,788,12,app_ios,10.0,False,True,es_MX,False,0,False
USR-01153,20,M,Estado de México,Tlalnepantla,Secundaria,Empleado,24500,35,True,False,App,649,3,app_android,10.0,False,False,es_MX,False,2,False
USR-01154,46,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Desempleado,14500,1698,False,False,App,688,139,app_huawei,5.0,False,False,es_MX,False,0,False
USR-01155,31,M,Ciudad de México,CDMX - Benito Juárez,Posgrado,Empresario,21000,879,True,False,App,631,3,app_android,9.0,False,False,es_MX,False,2,False
USR-01156,37,H,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Independiente,40500,1194,True,False,App,704,2,app_android,8.0,False,False,es_MX,True,1,False
USR-01157,39,H,,,Licenciatura,Independiente,52500,644,True,False,Fan Shop,646,2,app_ios,9.0,False,True,es_MX,False,5,False
USR-01158,29,SE,Nuevo León,Monterrey,Licenciatura,Empleado,25500,913,False,True,App,560,1,app_android,,False,False,es_MX,True,2,False
USR-01159,28,H,Tamaulipas,Ciudad Victoria,Licenciatura,Empleado,31000,1159,False,True,Fan Shop,713,4,app_ios,10.0,True,False,es_MX,False,2,False
USR-01160,50,M,Ciudad de México,CDMX - Benito Juárez,Preparatoria,Desempleado,31000,157,False,False,Fan Shop,653,69,app_android,,False,False,es_MX,False,1,False
USR-01161,24,H,,,Preparatoria,Empleado,17500,492,False,False,App,748,0,app_ios,8.0,False,True,es_MX,False,2,False
USR-01162,35,H,Coahuila,Saltillo,Licenciatura,Independiente,39000,1653,False,False,App,642,0,app_huawei,8.0,False,False,es_MX,True,3,False
USR-01163,32,H,Estado de México,Ecatepec,Preparatoria,Empleado,27500,1656,True,False,App,770,1,app_android,8.0,False,True,es_MX,True,1,False
USR-01164,24,M,Nuevo León,Monterrey,Licenciatura,Empleado,28500,863,True,True,App,754,0,app_android,8.0,False,True,es_MX,True,2,False
USR-01165,19,H,Sonora,Nogales,Preparatoria,Empleado,24500,582,False,True,App,588,2,app_ios,8.0,False,False,es_MX,False,2,False
USR-01166,23,M,Guanajuato,San Miguel de Allende,Licenciatura,Empleado,12000,195,True,False,App,599,1,app_ios,8.0,False,True,es_MX,True,2,False
USR-01167,42,M,Coahuila,Monclova,Licenciatura,Independiente,22500,1670,True,False,App,679,0,app_android,9.0,False,True,es_MX,False,2,True
USR-01168,37,H,Guanajuato,Celaya,Licenciatura,Empleado,15000,229,True,True,App,796,0,app_ios,8.0,False,False,es_MX,True,3,False
USR-01169,22,M,Otros,Cuernavaca,Licenciatura,Desempleado,29500,1263,False,False,App,556,71,app_huawei,7.0,False,True,es_MX,False,1,False
USR-01170,33,M,Estado de México,Tlalnepantla,Licenciatura,Independiente,55500,438,True,False,App,658,5,app_ios,10.0,False,False,es_MX,False,3,False
USR-01171,18,M,,,Preparatoria,Estudiante,10000,127,False,False,App,748,2,app_android,9.0,False,False,es_MX,False,1,False
USR-01172,32,H,Estado de México,Toluca,Licenciatura,Jubilado,10000,764,False,False,Fan Shop,374,98,app_huawei,6.0,False,False,es_MX,False,1,False
USR-01173,58,H,Nuevo León,Monterrey,Preparatoria,Independiente,33000,468,True,False,Fan Shop,824,9,app_android,10.0,False,False,es_MX,True,3,False
USR-01174,54,M,Estado de México,Tlalnepantla,Posgrado,Empresario,79000,726,True,False,App,759,11,app_android,,True,True,es_MX,False,3,False
USR-01175,38,M,Jalisco,Zapopan,Preparatoria,Empleado,28500,341,False,True,App,553,9,app_ios,9.0,False,True,es_MX,False,3,False
USR-01176,28,H,Jalisco,Tlaquepaque,Secundaria,Empleado,25000,650,False,True,App,489,14,app_android,10.0,False,False,es_MX,False,3,False
USR-01177,19,H,Jalisco,Guadalajara,Preparatoria,Empleado,11500,1726,True,False,Fan Shop,689,3,app_android,8.0,False,False,es_MX,False,2,False
USR-01178,40,M,Jalisco,Tlaquepaque,Licenciatura,Empresario,28500,604,True,False,App,668,4,app_huawei,9.0,False,False,es_MX,False,1,False
USR-01179,45,M,Ciudad de México,CDMX - Coyoacán,Posgrado,Desempleado,10000,1385,False,False,App,618,129,app_huawei,6.0,False,False,es_MX,True,1,False
USR-01180,56,H,Coahuila,Torreón,Licenciatura,Empresario,23000,538,True,False,Fan Shop,640,17,app_ios,9.0,False,False,es_MX,True,2,False
USR-01181,29,H,Otros,Colima,Preparatoria,Empleado,24000,1699,True,True,Fan Shop,478,3,app_android,,False,False,es_MX,True,1,False
USR-01182,44,H,Nuevo León,Monterrey,Posgrado,Empresario,31000,148,True,False,App,550,14,app_android,9.0,False,False,es_MX,False,2,False
USR-01183,41,M,Nuevo León,Santa Catarina,Preparatoria,Empleado,14000,130,True,True,App,528,16,app_ios,,False,False,es_MX,False,1,False
USR-01184,44,M,Tamaulipas,Nuevo Laredo,Licenciatura,Independiente,13500,1211,True,False,App,529,8,app_huawei,4.0,False,False,es_MX,False,1,False
USR-01185,55,H,,,Secundaria,Empresario,25000,1259,True,False,App,533,10,app_android,9.0,False,False,es_MX,False,2,False
USR-01186,38,M,Nuevo León,San Nicolás de los Garza,Posgrado,Empresario,27000,1705,True,False,App,765,18,app_ios,10.0,False,True,es_MX,False,3,False
USR-01187,39,H,Tamaulipas,Tampico,Licenciatura,Empleado,20000,562,False,False,App,442,19,app_ios,6.0,False,False,es_MX,True,2,False
USR-01188,43,M,Jalisco,San Pedro Tlaquepaque,Preparatoria,Empleado,24000,1503,True,True,App,538,112,app_android,5.0,False,False,es_MX,False,0,False
USR-01189,27,H,Nuevo León,San Nicolás de los Garza,Preparatoria,Empleado,20000,1804,False,True,App,681,14,app_huawei,8.0,False,False,es_MX,True,4,False
USR-01190,47,M,Jalisco,Guadalajara,Licenciatura,Empleado,24000,720,True,False,Fan Shop,439,23,app_ios,5.0,False,False,es_MX,False,3,False
USR-01191,45,M,Sonora,Ciudad Obregón,Preparatoria,Empleado,10000,552,False,False,App,526,22,app_ios,3.0,False,False,es_MX,True,1,False
USR-01192,36,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Empleado,32000,788,True,True,App,531,1,app_huawei,10.0,False,True,es_MX,False,2,False
USR-01193,28,H,Nuevo León,Santa Catarina,Licenciatura,Empleado,11500,1308,True,False,App,593,1,app_android,,False,True,es_MX,True,2,False
USR-01194,51,H,Nuevo León,Apodaca,Posgrado,Independiente,71000,595,True,False,App,705,18,app_ios,7.0,True,False,es_MX,False,5,False
USR-01195,48,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,52000,1136,True,False,Fan Shop,588,7,app_android,,False,False,es_MX,True,3,False
USR-01196,46,M,Baja California,Tijuana,Licenciatura,Empresario,48000,1531,True,False,App,542,11,app_ios,8.0,False,False,es_MX,False,2,False
USR-01197,27,M,Estado de México,Naucalpan,Licenciatura,Empleado,26500,628,False,True,App,629,2,app_android,7.0,False,False,es_MX,True,3,False
USR-01198,36,M,Ciudad de México,CDMX - Tlalpan,Preparatoria,Empresario,52500,764,True,False,App,762,3,app_android,8.0,False,True,es_MX,True,3,False
USR-01199,42,M,Nuevo León,San Pedro Garza García,Posgrado,Empleado,31500,858,False,True,App,527,148,app_ios,7.0,False,False,es_MX,True,1,False
USR-01200,33,M,Ciudad de México,CDMX - Benito Juárez,Licenciatura,Empleado,18500,331,True,False,App,689,5,app_huawei,,False,False,es_MX,False,3,False
USR-01201,50,M,Baja California,Tecate,Posgrado,Empleado,17000,234,False,True,App,372,14,app_android,6.0,False,False,es_MX,False,2,False
USR-01202,42,M,Nuevo León,Guadalupe,Preparatoria,Empresario,45000,1363,True,False,App,670,0,app_ios,6.0,False,False,es_MX,False,2,False
USR-01203,24,M,,,Licenciatura,Empresario,10500,1535,False,False,App,295,5,app_ios,7.0,False,True,es_MX,False,3,False
USR-01204,55,M,Coahuila,Saltillo,Posgrado,Empleado,53000,849,True,True,Fan Shop,769,15,app_huawei,8.0,True,True,es_MX,False,4,False
USR-01205,49,M,Guanajuato,Salamanca,Licenciatura,Empleado,13500,951,False,True,App,536,8,app_ios,9.0,False,False,es_MX,True,3,False
USR-01206,19,M,Coahuila,Torreón,Preparatoria,Empleado,25500,1110,False,False,App,753,2,app_android,7.0,False,True,es_MX,False,2,False
USR-01207,35,M,Coahuila,Monclova,Secundaria,Empleado,19500,912,False,False,App,399,9,app_ios,6.0,False,False,es_MX,False,1,False
USR-01208,40,M,Nuevo León,Apodaca,Licenciatura,Independiente,34000,1630,False,False,App,510,140,app_ios,4.0,False,False,es_MX,False,1,False
USR-01209,30,H,Nuevo León,García,Licenciatura,Independiente,30500,1179,False,False,App,480,79,app_huawei,4.0,False,False,es_MX,True,1,False
USR-01210,50,H,Jalisco,Zapopan,Posgrado,Empresario,64000,1807,True,False,App,719,1,app_ios,8.0,False,False,es_MX,False,3,False
USR-01211,28,M,Nuevo León,Santa Catarina,Preparatoria,Empleado,17500,186,True,False,App,534,1,app_ios,8.0,True,True,es_MX,False,2,False
USR-01212,41,M,Nuevo León,San Pedro Garza García,Licenciatura,Empleado,16000,801,False,False,App,389,3,app_android,7.0,False,False,es_MX,False,3,False
USR-01213,54,H,,,Posgrado,Independiente,29000,1392,True,False,Fan Shop,658,8,app_huawei,9.0,False,False,es_MX,False,2,False
USR-01214,46,M,Estado de México,Toluca,Licenciatura,Empresario,14000,1561,True,False,App,568,140,app_huawei,7.0,False,False,es_MX,False,0,False
USR-01215,26,H,Tamaulipas,Tampico,Preparatoria,Empleado,18500,1625,True,True,App,747,0,app_android,7.0,False,False,es_MX,False,3,False
USR-01216,22,M,Estado de México,Tlalnepantla,Secundaria,Estudiante,23000,1699,True,False,Fan Shop,502,2,app_android,7.0,False,False,es_MX,False,2,False
USR-01217,48,M,Otros,Durango,Licenciatura,Independiente,8000,712,False,False,App,462,10,app_android,3.0,False,False,es_MX,False,3,False
USR-01218,43,H,Guanajuato,León,Licenciatura,Independiente,55000,941,True,False,App,725,5,app_huawei,10.0,False,False,es_MX,True,3,False
USR-01219,52,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,23500,714,False,True,App,703,1,app_huawei,8.0,False,False,es_MX,False,4,False
USR-01220,58,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,14500,204,False,False,App,656,56,app_huawei,7.0,True,False,es_MX,False,0,False
USR-01221,33,H,Sonora,Ciudad Obregón,Preparatoria,Independiente,57000,95,True,False,App,757,3,app_ios,8.0,False,False,es_MX,False,2,True
USR-01222,36,M,Coahuila,Saltillo,Preparatoria,Independiente,66000,1328,True,False,App,678,18,app_android,8.0,False,False,es_MX,True,2,False
USR-01223,48,M,Estado de México,Ecatepec,Secundaria,Independiente,8500,1061,False,False,App,505,3,app_ios,4.0,False,False,es_MX,False,1,False
USR-01224,51,H,Baja California,Mexicali,Licenciatura,Empleado,78000,1009,False,False,Fan Shop,722,12,app_ios,10.0,False,True,es_MX,True,3,False
USR-01225,47,H,Baja California,Tijuana,Posgrado,Independiente,20500,1118,False,False,App,573,4,app_android,4.0,False,True,es_MX,False,2,False
USR-01226,29,M,Ciudad de México,CDMX - Miguel Hidalgo,Secundaria,Empleado,26500,1758,False,True,Fan Shop,684,6,app_ios,7.0,False,False,es_MX,False,4,False
USR-01227,34,H,Otros,Villahermosa,Licenciatura,Independiente,15000,333,False,False,App,350,21,app_android,3.0,False,False,es_MX,True,0,False
USR-01228,48,H,Guanajuato,San Miguel de Allende,Secundaria,Independiente,79000,1621,True,False,App,539,7,app_android,7.0,False,False,es_MX,False,3,False
USR-01229,36,H,Baja California,Tecate,Secundaria,Empleado,12500,667,False,True,App,376,3,app_ios,3.0,False,False,es_MX,False,2,False
USR-01230,45,M,Nuevo León,San Nicolás de los Garza,Licenciatura,Independiente,46000,254,True,False,Fan Shop,645,10,app_ios,10.0,False,False,es_MX,False,3,False
USR-01231,34,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Independiente,10500,1127,False,False,App,493,4,app_huawei,3.0,False,False,es_MX,False,1,False
USR-01232,43,H,Tamaulipas,Tampico,Licenciatura,Empleado,45000,676,True,False,App,797,3,app_android,8.0,False,True,es_MX,True,3,False
USR-01233,51,H,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Independiente,63000,1548,True,False,App,700,17,app_android,9.0,False,False,es_MX,True,3,False
USR-01234,43,H,Nuevo León,San Pedro Garza García,Posgrado,Independiente,51000,113,True,False,App,665,13,app_huawei,6.0,True,False,es_MX,False,4,False
USR-01235,42,H,Ciudad de México,CDMX - Tlalpan,Preparatoria,Empleado,35000,1676,False,True,App,705,4,app_android,9.0,False,False,es_MX,False,2,False
USR-01236,53,M,Nuevo León,Apodaca,Licenciatura,Empleado,9500,434,True,True,App,481,9,app_ios,10.0,False,False,es_MX,False,4,False
USR-01237,36,H,Otros,Tuxtla Gutiérrez,Secundaria,Empleado,16000,541,False,True,App,624,3,app_ios,,False,False,es_MX,False,4,False
USR-01238,56,M,Jalisco,Zapopan,Posgrado,Empresario,48000,1408,True,False,App,822,3,app_ios,9.0,False,False,es_MX,False,4,False
USR-01239,28,H,Baja California,Ensenada,Licenciatura,Empleado,18000,1765,False,False,App,763,2,app_android,8.0,True,True,es_MX,True,0,False
USR-01240,26,M,Veracruz,Veracruz,Preparatoria,Independiente,24500,1474,False,False,App,496,6,app_ios,5.0,False,False,es_MX,False,1,False
USR-01241,54,M,Estado de México,Naucalpan,Licenciatura,Independiente,79000,814,False,False,App,613,2,app_android,7.0,True,False,es_MX,False,3,False
USR-01242,35,M,Ciudad de México,CDMX - Miguel Hidalgo,Licenciatura,Empleado,19000,836,True,True,App,729,9,app_huawei,8.0,True,True,es_MX,True,4,False
USR-01243,30,M,Querétaro,San Juan del Río,Licenciatura,Independiente,61000,544,False,False,App,697,9,app_ios,7.0,False,False,es_MX,False,3,False
USR-01244,35,H,Nuevo León,Guadalupe,Posgrado,Empleado,15000,1002,True,True,App,522,19,app_ios,8.0,False,False,es_MX,False,3,False
USR-01245,18,H,Ciudad de México,CDMX - Cuauhtémoc,Preparatoria,Estudiante,21000,344,True,False,Fan Shop,603,3,app_ios,8.0,False,False,en_US,False,1,False
USR-01246,48,M,Ciudad de México,CDMX - Cuauhtémoc,Licenciatura,Empleado,18500,1023,False,False,App,590,0,app_android,7.0,False,False,es_MX,True,2,True
USR-01247,43,H,Sonora,Hermosillo,Secundaria,Empresario,17000,388,True,False,App,735,0,app_huawei,8.0,False,True,es_MX,True,4,False
USR-01248,40,H,Estado de México,Toluca,Preparatoria,Empleado,32000,631,False,True,App,699,14,app_android,9.0,False,False,es_MX,True,3,False
USR-01249,21,M,Baja California,Mexicali,Preparatoria,Empleado,11500,678,True,True,App,707,1,app_android,7.0,True,False,es_MX,False,2,False
USR-01250,40,H,Ciudad de México,CDMX - Miguel Hidalgo,Posgrado,Empleado,19000,968,False,True,App,726,7,app_ios,7.0,False,False,es_MX,True,2,False
USR-01251,39,H,Sinaloa,Mazatlán,Secundaria,Independiente,7000,610,False,False,App,463,24,app_ios,7.0,False,False,es_MX,False,2,False
USR-01252,59,H,Otros,Tuxtla Gutiérrez,Preparatoria,Estudiante,15000,890,False,False,App,389,165,app_android,6.0,False,False,es_MX,True,1,False
USR-01253,47,H,Coahuila,Piedras Negras,Preparatoria,Empresario,23000,905,False,False,App,427,20,app_ios,7.0,True,False,es_MX,False,1,False
USR-01254,36,H,Ciudad de México,CDMX - Cuauhtémoc,Secundaria,Empleado,44000,344,False,False,Fan Shop,679,14,app_ios,9.0,False,False,es_MX,True,2,False
USR-01255,28,M,Coahuila,Torreón,Posgrado,Independiente,7500,1756,True,False,App,716,1,app_ios,8.0,False,False,es_MX,False,1,False
