producto_id,user_id,tipo_producto,fecha_apertura,estatus,limite_credito,saldo_actual,utilizacion_pct,tasa_interes_anual,plazo_meses,monto_mensualidad,fecha_ultimo_movimiento,es_dato_sintetico
PRD-00010154,USR-03918,tarjeta_credito_hey,2024-01-29,activo,10000.0,3748.0,0.3748,41.93,,,2025-09-06,True
PRD-00010155,USR-03919,cuenta_debito,2023-07-08,activo,,39737.99,,,,,2025-11-10,True
PRD-00010156,USR-03919,tarjeta_credito_negocios,2023-03-14,activo,190000.0,63669.0,0.3351,49.77,,,2025-11-15,True
PRD-00010157,USR-03920,cuenta_debito,2025-11-23,activo,,32181.9,,,,,2025-10-28,True
PRD-00010158,USR-03920,inversion_hey,2022-12-18,activo,,474575.95,,6.17,,,2025-11-12,True
PRD-00010159,USR-03921,cuenta_debito,2025-05-25,activo,,29415.05,,,,,2025-11-25,True
PRD-00010160,USR-03921,tarjeta_credito_hey,2024-11-30,activo,7000.0,2958.9,0.4227,31.44,,,2025-09-08,True
PRD-00010161,USR-03921,credito_nomina,2025-07-05,activo,10000.0,3434.0,0.3434,30.53,18.0,240.16,2025-11-20,True
PRD-00010162,USR-03922,cuenta_debito,2024-11-11,activo,,23783.94,,,,,2025-09-04,True
PRD-00010163,USR-03922,tarjeta_credito_garantizada,2025-06-21,activo,18000.0,15886.8,0.8826,54.46,,,2025-10-09,True
PRD-00010164,USR-03923,cuenta_debito,2025-07-21,activo,,44319.18,,,,,2025-11-04,True
PRD-00010165,USR-03923,inversion_hey,2025-03-30,activo,,380457.53,,8.51,,,2025-10-24,True
PRD-00010166,USR-03923,tarjeta_credito_hey,2025-09-04,activo,18000.0,3699.0,0.2055,37.44,,,2025-11-03,True
PRD-00010167,USR-03923,seguro_vida,2025-08-16,cancelado,,,,,,,2025-10-21,True
PRD-00010168,USR-03924,cuenta_debito,2022-05-09,activo,,49158.38,,,,,2025-11-22,True
PRD-00010169,USR-03925,cuenta_debito,2025-02-17,activo,,11387.07,,,,,2025-09-23,True
PRD-00010170,USR-03926,cuenta_debito,2025-09-17,activo,,42881.08,,,,,2025-09-15,True
PRD-00010171,USR-03926,credito_personal,2025-10-10,suspendido,48000.0,33844.8,0.7051,27.14,12.0,3252.0,2025-10-21,True
PRD-00010172,USR-03927,cuenta_debito,2023-03-05,activo,,64360.16,,,,,2025-11-04,True
PRD-00010173,USR-03928,cuenta_debito,2023-09-20,activo,,35710.24,,,,,2025-10-23,True
PRD-00010174,USR-03928,inversion_hey,2023-09-09,activo,,339926.21,,6.34,,,2025-10-02,True
PRD-00010175,USR-03928,tarjeta_credito_hey,2025-06-11,activo,10000.0,1723.0,0.1723,43.24,,,2025-09-08,True
PRD-00010176,USR-03929,cuenta_debito,2025-01-28,activo,,63569.55,,,,,2025-09-08,True
PRD-00010177,USR-03929,credito_nomina,2025-03-20,activo,74000.0,34839.2,0.4708,22.1,12.0,3262.43,2025-09-03,True
PRD-00010178,USR-03930,cuenta_debito,2025-11-07,activo,,61071.26,,,,,2025-09-02,True
PRD-00010179,USR-03931,cuenta_debito,2023-01-30,activo,,19261.8,,,,,2025-10-14,True
PRD-00010180,USR-03931,tarjeta_credito_garantizada,2023-12-30,revision_de_pagos,2000.0,1382.2,0.6911,66.53,,,2025-10-23,True
PRD-00010181,USR-03932,cuenta_debito,2025-02-04,activo,,37934.06,,,,,2025-11-12,True
PRD-00010182,USR-03933,cuenta_debito,2024-03-26,activo,,31082.3,,,,,2025-10-21,True
PRD-00010183,USR-03933,tarjeta_credito_hey,2024-03-09,activo,130000.0,39390.0,0.303,43.85,,,2025-11-24,True
PRD-00010184,USR-03933,seguro_compras,2024-08-02,activo,,,,,,,2025-09-13,True
PRD-00010185,USR-03934,cuenta_debito,2024-04-14,activo,,66033.84,,,,,2025-09-13,True
PRD-00010186,USR-03935,cuenta_debito,2023-06-06,activo,,23150.09,,,,,2025-11-12,True
PRD-00010187,USR-03935,credito_nomina,2023-08-20,activo,36000.0,6620.4,0.1839,21.51,24.0,341.85,2025-10-19,True
PRD-00010188,USR-03935,inversion_hey,2023-01-11,activo,,45251.65,,5.43,,,2025-09-02,True
PRD-00010189,USR-03935,seguro_vida,2023-03-16,activo,,,,,,,2025-10-23,True
PRD-00010190,USR-03936,cuenta_debito,2023-05-18,activo,,28568.04,,,,,2025-09-06,True
PRD-00010191,USR-03937,cuenta_debito,2025-07-14,activo,,40059.4,,,,,2025-09-10,True
PRD-00010192,USR-03938,cuenta_debito,2025-03-31,activo,,52570.11,,,,,2025-10-01,True
PRD-00010193,USR-03938,tarjeta_credito_hey,2025-11-04,activo,134000.0,58718.8,0.4382,43.45,,,2025-11-23,True
PRD-00010194,USR-03939,cuenta_debito,2024-06-11,activo,,84882.73,,,,,2025-09-18,True
PRD-00010195,USR-03939,tarjeta_credito_hey,2023-11-19,activo,22000.0,11609.4,0.5277,37.29,,,2025-10-02,True
PRD-00010196,USR-03940,cuenta_debito,2025-03-12,activo,,5752.45,,,,,2025-10-15,True
PRD-00010197,USR-03941,cuenta_debito,2025-06-12,activo,,78232.56,,,,,2025-11-15,True
PRD-00010198,USR-03941,inversion_hey,2025-07-13,activo,,153097.57,,7.14,,,2025-10-22,True
PRD-00010199,USR-03941,seguro_compras,2025-06-10,activo,,,,,,,2025-08-30,True
PRD-00010200,USR-03942,cuenta_debito,2024-07-18,activo,,42461.07,,,,,2025-10-07,True
PRD-00010201,USR-03942,cuenta_negocios,2024-03-16,activo,,84028.6,,,,,2025-09-07,True
PRD-00010202,USR-03942,tarjeta_credito_negocios,2024-09-13,activo,371000.0,40921.3,0.1103,53.09,,,2025-09-13,True
PRD-00010203,USR-03942,credito_personal,2024-01-06,activo,21000.0,8166.9,0.3889,44.06,24.0,517.79,2025-10-20,True
PRD-00010204,USR-03943,cuenta_debito,2024-11-12,activo,,49577.39,,,,,2025-08-30,True
PRD-00010205,USR-03943,credito_nomina,2025-01-04,cancelado,13000.0,3402.1,0.2617,22.15,12.0,318.66,2025-09-25,True
PRD-00010206,USR-03944,cuenta_debito,2025-07-05,activo,,64624.32,,,,,2025-10-02,True
PRD-00010207,USR-03944,cuenta_negocios,2025-07-07,activo,,6639.57,,,,,2025-11-26,True
PRD-00010208,USR-03944,tarjeta_credito_negocios,2025-08-24,activo,122000.0,53972.8,0.4424,49.28,,,2025-10-14,True
PRD-00010209,USR-03945,cuenta_debito,2023-11-26,activo,,45106.23,,,,,2025-10-26,True
PRD-00010210,USR-03945,tarjeta_credito_hey,2024-01-29,activo,105000.0,23026.5,0.2193,36.97,,,2025-09-10,True
PRD-00010211,USR-03946,cuenta_debito,2025-06-02,activo,,72571.34,,,,,2025-11-24,True
PRD-00010212,USR-03946,seguro_vida,2025-10-08,activo,,,,,,,2025-11-23,True
PRD-00010213,USR-03947,cuenta_debito,2023-08-27,activo,,51411.78,,,,,2025-09-24,True
PRD-00010214,USR-03947,inversion_hey,2023-09-23,activo,,91861.18,,3.86,,,2025-09-06,True
PRD-00010215,USR-03948,cuenta_debito,2025-09-04,activo,,16138.03,,,,,2025-10-13,True
PRD-00010216,USR-03949,cuenta_debito,2023-02-22,activo,,9890.65,,,,,2025-10-07,True
PRD-00010217,USR-03949,inversion_hey,2023-05-18,activo,,52197.09,,9.37,,,2025-10-30,True
PRD-00010218,USR-03949,tarjeta_credito_hey,2022-03-07,activo,96000.0,8380.8,0.0873,35.57,,,2025-10-09,True
PRD-00010219,USR-03949,seguro_vida,2024-02-15,activo,,,,,,,2025-09-08,True
PRD-00010220,USR-03950,cuenta_debito,2025-11-23,activo,,65573.87,,,,,2025-08-31,True
PRD-00010221,USR-03950,tarjeta_credito_hey,2025-06-25,cancelado,75000.0,44130.0,0.5884,31.98,,,2025-08-31,True
PRD-00010222,USR-03950,seguro_compras,2025-09-01,activo,,,,,,,2025-10-02,True
PRD-00010223,USR-03951,cuenta_debito,2025-08-01,activo,,67322.21,,,,,2025-09-07,True
PRD-00010224,USR-03952,cuenta_debito,2023-07-11,activo,,48113.77,,,,,2025-11-19,True
PRD-00010225,USR-03952,tarjeta_credito_hey,2023-03-02,cancelado,118000.0,40568.4,0.3438,41.63,,,2025-09-28,True
PRD-00010226,USR-03953,cuenta_debito,2024-09-09,activo,,6397.01,,,,,2025-09-09,True
PRD-00010227,USR-03953,cuenta_negocios,2024-05-29,activo,,66218.35,,,,,2025-08-30,True
PRD-00010228,USR-03953,tarjeta_credito_negocios,2024-04-06,activo,236000.0,40190.8,0.1703,35.84,,,2025-10-19,True
PRD-00010229,USR-03954,cuenta_debito,2022-02-15,activo,,71382.78,,,,,2025-09-28,True
PRD-00010230,USR-03954,inversion_hey,2025-04-10,activo,,333743.3,,5.02,,,2025-10-29,True
PRD-00010231,USR-03954,seguro_vida,2021-02-15,activo,,,,,,,2025-09-27,True
PRD-00010232,USR-03955,cuenta_debito,2023-09-17,activo,,44213.93,,,,,2025-09-24,True
PRD-00010233,USR-03955,inversion_hey,2024-09-16,activo,,173107.85,,4.75,,,2025-11-03,True
PRD-00010234,USR-03955,tarjeta_credito_hey,2025-11-18,activo,79000.0,28637.5,0.3625,38.85,,,2025-11-04,True
PRD-00010235,USR-03955,seguro_vida,2024-12-25,activo,,,,,,,2025-09-05,True
PRD-00010236,USR-03956,cuenta_debito,2023-08-22,activo,,51246.2,,,,,2025-11-17,True
PRD-00010237,USR-03956,tarjeta_credito_hey,2022-02-25,activo,46000.0,27002.0,0.587,45.36,,,2025-09-23,True
PRD-00010238,USR-03957,cuenta_debito,2025-10-03,activo,,31469.44,,,,,2025-10-13,True
PRD-00010239,USR-03957,credito_personal,2025-09-19,activo,84000.0,70476.0,0.839,49.78,36.0,3804.18,2025-11-13,True
PRD-00010240,USR-03958,cuenta_debito,2022-03-23,activo,,75423.72,,,,,2025-09-16,True
PRD-00010241,USR-03958,inversion_hey,2024-04-08,activo,,411348.76,,4.35,,,2025-11-16,True
PRD-00010242,USR-03958,seguro_vida,2021-09-21,cancelado,,,,,,,2025-10-10,True
PRD-00010243,USR-03958,seguro_compras,2023-04-24,activo,,,,,,,2025-11-07,True
PRD-00010244,USR-03959,cuenta_debito,2025-03-14,activo,,65627.47,,,,,2025-11-21,True
PRD-00010245,USR-03959,tarjeta_credito_hey,2025-07-06,activo,81000.0,30302.1,0.3741,29.06,,,2025-09-10,True
PRD-00010246,USR-03959,credito_nomina,2025-04-27,activo,54000.0,21276.0,0.394,33.18,6.0,3896.96,2025-11-03,True
PRD-00010247,USR-03960,cuenta_debito,2025-08-08,activo,,80682.25,,,,,2025-08-30,True
PRD-00010248,USR-03960,inversion_hey,2025-08-23,activo,,411183.7,,5.34,,,2025-11-11,True
PRD-00010249,USR-03960,tarjeta_credito_hey,2025-08-04,activo,136000.0,14620.0,0.1075,36.77,,,2025-10-18,True
PRD-00010250,USR-03960,seguro_vida,2025-08-02,activo,,,,,,,2025-10-12,True
PRD-00010251,USR-03961,cuenta_debito,2025-09-24,activo,,19143.11,,,,,2025-09-08,True
PRD-00010252,USR-03961,tarjeta_credito_hey,2025-11-02,activo,7000.0,3505.6,0.5008,36.88,,,2025-10-08,True
PRD-00010253,USR-03962,cuenta_debito,2025-02-18,suspendido,,65028.71,,,,,2025-10-31,True
PRD-00010254,USR-03962,tarjeta_credito_hey,2025-06-11,activo,139000.0,51457.8,0.3702,32.35,,,2025-10-06,True
PRD-00010255,USR-03962,credito_nomina,2024-10-29,activo,55000.0,22429.0,0.4078,20.52,6.0,3965.06,2025-11-07,True
PRD-00010256,USR-03963,cuenta_debito,2022-06-21,cancelado,,77085.24,,,,,2025-11-08,True
PRD-00010257,USR-03963,tarjeta_credito_hey,2024-09-10,activo,106000.0,48558.6,0.4581,40.93,,,2025-10-22,True
PRD-00010258,USR-03964,cuenta_debito,2025-10-24,cancelado,,15340.95,,,,,2025-09-08,True
PRD-00010259,USR-03964,tarjeta_credito_garantizada,2025-10-29,activo,4000.0,756.4,0.1891,43.81,,,2025-09-06,True
PRD-00010260,USR-03965,cuenta_debito,2021-06-04,activo,,49577.68,,,,,2025-11-16,True
PRD-00010261,USR-03965,inversion_hey,2023-07-29,activo,,482229.1,,8.34,,,2025-10-13,True
PRD-00010262,USR-03965,seguro_vida,2023-08-05,activo,,,,,,,2025-10-31,True
PRD-00010263,USR-03965,seguro_compras,2023-04-12,activo,,,,,,,2025-09-10,True
PRD-00010264,USR-03966,cuenta_debito,2024-12-05,activo,,69567.88,,,,,2025-11-28,True
PRD-00010265,USR-03966,credito_nomina,2023-09-17,activo,64000.0,31193.6,0.4874,21.9,24.0,1616.73,2025-10-01,True
PRD-00010266,USR-03966,inversion_hey,2024-06-01,activo,,49198.01,,5.55,,,2025-09-28,True
PRD-00010267,USR-03967,cuenta_debito,2022-08-05,activo,,9936.02,,,,,2025-10-09,True
PRD-00010268,USR-03967,inversion_hey,2023-09-17,activo,,493671.23,,9.22,,,2025-11-11,True
PRD-00010269,USR-03967,tarjeta_credito_hey,2022-06-10,activo,27000.0,7028.1,0.2603,40.96,,,2025-10-01,True
PRD-00010270,USR-03967,seguro_compras,2025-10-20,activo,,,,,,,2025-11-13,True
PRD-00010271,USR-03968,cuenta_debito,2023-05-24,activo,,20681.25,,,,,2025-10-22,True
PRD-00010272,USR-03968,cuenta_negocios,2024-03-08,activo,,73609.55,,,,,2025-10-06,True
PRD-00010273,USR-03968,tarjeta_credito_negocios,2024-03-21,activo,317000.0,59532.6,0.1878,40.62,,,2025-10-14,True
PRD-00010274,USR-03969,cuenta_debito,2023-06-20,activo,,61649.17,,,,,2025-09-11,True
PRD-00010275,USR-03969,inversion_hey,2021-12-20,activo,,74806.36,,7.0,,,2025-11-18,True
PRD-00010276,USR-03969,tarjeta_credito_hey,2022-09-21,activo,136000.0,17394.4,0.1279,39.37,,,2025-10-14,True
PRD-00010277,USR-03970,cuenta_debito,2023-12-17,activo,,71684.01,,,,,2025-09-16,True
PRD-00010278,USR-03970,inversion_hey,2024-11-05,activo,,109523.88,,9.54,,,2025-11-23,True
PRD-00010279,USR-03970,tarjeta_credito_hey,2023-11-01,activo,75000.0,8370.0,0.1116,46.35,,,2025-11-22,True
PRD-00010280,USR-03970,seguro_vida,2022-10-21,activo,,,,,,,2025-09-25,True
PRD-00010281,USR-03971,cuenta_debito,2025-08-08,activo,,68265.17,,,,,2025-11-18,True
PRD-00010282,USR-03971,inversion_hey,2024-02-09,activo,,94352.24,,5.06,,,2025-11-23,True
PRD-00010283,USR-03971,tarjeta_credito_hey,2025-11-16,cancelado,119000.0,7806.4,0.0656,33.12,,,2025-10-21,True
PRD-00010284,USR-03971,credito_auto,2025-09-05,activo,482000.0,26365.4,0.0547,23.17,24.0,1383.07,2025-11-21,True
PRD-00010285,USR-03972,cuenta_debito,2024-03-06,activo,,57799.27,,,,,2025-09-12,True
PRD-00010286,USR-03972,credito_personal,2025-11-02,activo,82000.0,56703.0,0.6915,52.04,18.0,4602.58,2025-09-05,True
PRD-00010287,USR-03973,cuenta_debito,2024-02-19,activo,,20258.16,,,,,2025-10-11,True
PRD-00010288,USR-03974,cuenta_debito,2023-07-02,activo,,16485.32,,,,,2025-10-18,True
PRD-00010289,USR-03974,inversion_hey,2025-01-18,activo,,407355.28,,7.31,,,2025-09-17,True
PRD-00010290,USR-03975,cuenta_debito,2024-12-06,activo,,13559.22,,,,,2025-11-09,True
PRD-00010291,USR-03975,inversion_hey,2024-01-29,activo,,192525.73,,6.03,,,2025-11-04,True
PRD-00010292,USR-03975,tarjeta_credito_hey,2023-12-05,activo,131000.0,27889.9,0.2129,28.88,,,2025-08-30,True
PRD-00010293,USR-03976,cuenta_debito,2023-12-03,activo,,10445.36,,,,,2025-09-19,True
PRD-00010294,USR-03976,inversion_hey,2024-03-20,activo,,434853.17,,8.02,,,2025-08-30,True
PRD-00010295,USR-03976,tarjeta_credito_hey,2022-05-06,suspendido,37000.0,8165.9,0.2207,37.77,,,2025-10-26,True
PRD-00010296,USR-03977,cuenta_debito,2024-12-02,activo,,41052.65,,,,,2025-09-05,True
PRD-00010297,USR-03977,cuenta_negocios,2024-06-18,activo,,17294.07,,,,,2025-10-23,True
PRD-00010298,USR-03977,credito_personal,2022-06-03,activo,87000.0,45501.0,0.523,21.81,24.0,2356.24,2025-10-03,True
PRD-00010299,USR-03978,cuenta_debito,2025-09-05,activo,,29420.48,,,,,2025-11-11,True
PRD-00010300,USR-03978,tarjeta_credito_hey,2025-10-20,activo,116000.0,18919.6,0.1631,41.35,,,2025-10-13,True
PRD-00010301,USR-03978,credito_nomina,2025-11-27,activo,57000.0,11063.7,0.1941,18.01,24.0,552.4,2025-11-23,True
PRD-00010302,USR-03978,seguro_vida,2025-10-18,activo,,,,,,,2025-10-28,True
PRD-00010303,USR-03979,cuenta_debito,2025-07-23,activo,,40494.05,,,,,2025-11-16,True
PRD-00010304,USR-03979,seguro_vida,2025-08-24,activo,,,,,,,2025-10-18,True
PRD-00010305,USR-03980,cuenta_debito,2024-10-15,activo,,67116.21,,,,,2025-09-09,True
PRD-00010306,USR-03980,inversion_hey,2025-05-19,activo,,496751.88,,5.79,,,2025-11-19,True
PRD-00010307,USR-03980,tarjeta_credito_hey,2025-09-21,activo,29000.0,5727.5,0.1975,39.73,,,2025-09-15,True
PRD-00010308,USR-03980,seguro_vida,2024-10-12,activo,,,,,,,2025-09-23,True
PRD-00010309,USR-03981,cuenta_debito,2023-11-24,activo,,72426.08,,,,,2025-10-13,True
PRD-00010310,USR-03981,inversion_hey,2024-03-20,activo,,17255.39,,7.35,,,2025-09-20,True
PRD-00010311,USR-03982,cuenta_debito,2024-10-27,activo,,1660.35,,,,,2025-09-09,True
PRD-00010312,USR-03982,inversion_hey,2023-10-18,activo,,106146.96,,7.77,,,2025-09-17,True
PRD-00010313,USR-03982,seguro_vida,2022-11-17,activo,,,,,,,2025-09-03,True
PRD-00010314,USR-03983,cuenta_debito,2023-05-04,activo,,66528.49,,,,,2025-11-21,True
PRD-00010315,USR-03983,credito_personal,2023-05-27,activo,95000.0,65607.0,0.6906,21.77,24.0,3396.12,2025-11-27,True
PRD-00010316,USR-03984,cuenta_debito,2025-05-04,activo,,4942.43,,,,,2025-09-27,True
PRD-00010317,USR-03985,cuenta_debito,2025-11-01,activo,,47720.65,,,,,2025-09-05,True
PRD-00010318,USR-03986,cuenta_debito,2025-06-16,activo,,68570.01,,,,,2025-11-16,True
PRD-00010319,USR-03986,inversion_hey,2025-02-09,activo,,433835.88,,4.68,,,2025-09-23,True
PRD-00010320,USR-03986,seguro_vida,2025-09-18,activo,,,,,,,2025-11-17,True
PRD-00010321,USR-03986,seguro_compras,2025-02-19,activo,,,,,,,2025-10-30,True
PRD-00010322,USR-03987,cuenta_debito,2022-10-06,activo,,31778.9,,,,,2025-10-08,True
PRD-00010323,USR-03987,cuenta_negocios,2022-04-06,activo,,12148.84,,,,,2025-11-02,True
PRD-00010324,USR-03987,tarjeta_credito_negocios,2023-08-16,activo,409000.0,141227.7,0.3453,49.72,,,2025-11-28,True
PRD-00010325,USR-03988,cuenta_debito,2024-11-06,activo,,81399.32,,,,,2025-10-25,True
PRD-00010326,USR-03989,cuenta_debito,2024-03-14,activo,,14162.84,,,,,2025-08-30,True
PRD-00010327,USR-03989,cuenta_negocios,2023-01-07,activo,,40721.54,,,,,2025-09-12,True
PRD-00010328,USR-03990,cuenta_debito,2022-11-29,activo,,50355.2,,,,,2025-09-16,True
PRD-00010329,USR-03990,seguro_compras,2022-11-09,activo,,,,,,,2025-09-17,True
PRD-00010330,USR-03991,cuenta_debito,2025-09-09,activo,,79965.65,,,,,2025-10-07,True
PRD-00010331,USR-03992,cuenta_debito,2025-06-08,activo,,38118.52,,,,,2025-10-25,True
PRD-00010332,USR-03992,tarjeta_credito_hey,2024-04-11,activo,62000.0,31217.0,0.5035,32.03,,,2025-11-01,True
PRD-00010333,USR-03993,cuenta_debito,2023-01-19,activo,,66690.4,,,,,2025-11-17,True
PRD-00010334,USR-03993,cuenta_negocios,2022-10-19,activo,,58636.96,,,,,2025-10-16,True
PRD-00010335,USR-03993,tarjeta_credito_negocios,2023-08-27,activo,308000.0,44567.6,0.1447,35.43,,,2025-10-03,True
PRD-00010336,USR-03993,credito_personal,2025-04-07,activo,68000.0,33476.4,0.4923,47.14,36.0,1752.93,2025-09-13,True
PRD-00010337,USR-03994,cuenta_debito,2024-10-17,activo,,30821.64,,,,,2025-10-13,True
PRD-00010338,USR-03994,inversion_hey,2024-05-31,activo,,112206.32,,3.74,,,2025-11-16,True
PRD-00010339,USR-03994,tarjeta_credito_hey,2025-03-05,activo,16000.0,2884.8,0.1803,35.13,,,2025-09-23,True
PRD-00010340,USR-03995,cuenta_debito,2024-09-28,activo,,53085.21,,,,,2025-09-18,True
PRD-00010341,USR-03995,credito_nomina,2022-12-11,activo,16000.0,4726.4,0.2954,25.28,6.0,846.82,2025-10-22,True
PRD-00010342,USR-03995,inversion_hey,2023-08-08,activo,,46004.1,,8.97,,,2025-10-23,True
PRD-00010343,USR-03996,cuenta_debito,2023-04-19,activo,,62727.86,,,,,2025-09-15,True
PRD-00010344,USR-03997,cuenta_debito,2025-10-12,activo,,3648.44,,,,,2025-10-26,True
PRD-00010345,USR-03997,inversion_hey,2025-08-31,activo,,130994.33,,6.81,,,2025-11-07,True
PRD-00010346,USR-03997,tarjeta_credito_hey,2025-10-16,activo,124000.0,19877.2,0.1603,43.97,,,2025-11-17,True
PRD-00010347,USR-03997,seguro_vida,2025-09-29,activo,,,,,,,2025-09-18,True
PRD-00010348,USR-03998,cuenta_debito,2024-06-08,activo,,24785.71,,,,,2025-11-24,True
PRD-00010349,USR-03999,cuenta_debito,2025-08-21,suspendido,,84901.85,,,,,2025-09-22,True
PRD-00010350,USR-04000,cuenta_debito,2025-07-22,activo,,18535.37,,,,,2025-11-11,True
PRD-00010351,USR-04000,tarjeta_credito_hey,2025-11-09,activo,51000.0,16886.1,0.3311,43.16,,,2025-10-09,True
PRD-00010352,USR-04000,seguro_vida,2025-03-01,cancelado,,,,,,,2025-08-30,True
PRD-00010353,USR-04001,cuenta_debito,2024-05-06,activo,,11231.99,,,,,2025-09-26,True
PRD-00010354,USR-04001,tarjeta_credito_hey,2024-06-10,activo,123000.0,81536.7,0.6629,38.96,,,2025-10-22,True
PRD-00010355,USR-04001,seguro_compras,2025-09-23,activo,,,,,,,2025-09-03,True
PRD-00010356,USR-04002,cuenta_debito,2024-04-07,activo,,78299.7,,,,,2025-09-08,True
PRD-00010357,USR-04002,credito_nomina,2024-12-17,activo,31000.0,11435.9,0.3689,17.93,18.0,729.29,2025-10-20,True
PRD-00010358,USR-04003,cuenta_debito,2023-06-14,activo,,18166.69,,,,,2025-09-26,True
PRD-00010359,USR-04003,inversion_hey,2024-07-20,activo,,11968.23,,5.45,,,2025-10-14,True
PRD-00010360,USR-04003,tarjeta_credito_hey,2021-11-07,activo,139000.0,21517.2,0.1548,37.34,,,2025-10-18,True
PRD-00010361,USR-04003,seguro_vida,2021-12-31,activo,,,,,,,2025-11-19,True
PRD-00010362,USR-04003,seguro_compras,2022-04-29,activo,,,,,,,2025-11-02,True
PRD-00010363,USR-04004,cuenta_debito,2024-07-01,activo,,29472.51,,,,,2025-09-06,True
PRD-00010364,USR-04004,cuenta_negocios,2024-08-20,activo,,29077.49,,,,,2025-09-19,True
PRD-00010365,USR-04005,cuenta_debito,2024-02-05,activo,,70694.52,,,,,2025-09-27,True
PRD-00010366,USR-04005,cuenta_negocios,2023-04-20,activo,,58803.03,,,,,2025-10-26,True
PRD-00010367,USR-04005,tarjeta_credito_negocios,2024-11-19,activo,93000.0,43217.1,0.4647,41.96,,,2025-09-08,True
PRD-00010368,USR-04006,cuenta_debito,2025-10-06,activo,,28664.83,,,,,2025-11-28,True
PRD-00010369,USR-04006,cuenta_negocios,2023-01-04,cancelado,,2984.42,,,,,2025-10-06,True
PRD-00010370,USR-04006,tarjeta_credito_negocios,2022-12-12,activo,391000.0,64319.5,0.1645,34.64,,,2025-09-19,True
PRD-00010371,USR-04007,cuenta_debito,2025-02-26,activo,,14817.47,,,,,2025-10-20,True
PRD-00010372,USR-04007,tarjeta_credito_garantizada,2024-03-29,activo,20000.0,16502.0,0.8251,55.53,,,2025-11-23,True
PRD-00010373,USR-04008,cuenta_debito,2025-11-13,activo,,31943.94,,,,,2025-10-03,True
PRD-00010374,USR-04008,tarjeta_credito_hey,2025-09-01,suspendido,31000.0,13764.0,0.444,42.52,,,2025-11-12,True
PRD-00010375,USR-04008,credito_nomina,2025-10-09,activo,30000.0,11247.0,0.3749,26.78,24.0,610.36,2025-09-05,True
PRD-00010376,USR-04009,cuenta_debito,2023-03-18,activo,,36589.87,,,,,2025-09-05,True
PRD-00010377,USR-04009,cuenta_negocios,2025-01-09,cancelado,,1240.9,,,,,2025-10-23,True
PRD-00010378,USR-04009,tarjeta_credito_negocios,2024-10-23,suspendido,99000.0,37342.8,0.3772,39.21,,,2025-09-18,True
PRD-00010379,USR-04010,cuenta_debito,2024-09-02,activo,,31506.01,,,,,2025-10-08,True
PRD-00010380,USR-04010,inversion_hey,2025-09-10,activo,,34659.31,,7.65,,,2025-11-18,True
PRD-00010381,USR-04011,cuenta_debito,2025-01-13,activo,,14210.05,,,,,2025-09-29,True
PRD-00010382,USR-04011,tarjeta_credito_hey,2022-04-04,activo,29000.0,4425.4,0.1526,42.36,,,2025-11-01,True
PRD-00010383,USR-04011,credito_nomina,2022-10-15,activo,44000.0,18167.6,0.4129,17.52,18.0,1155.05,2025-10-12,True
PRD-00010384,USR-04011,inversion_hey,2022-07-07,activo,,36129.64,,5.1,,,2025-09-15,True
PRD-00010385,USR-04011,seguro_vida,2025-07-03,activo,,,,,,,2025-11-24,True
PRD-00010386,USR-04012,cuenta_debito,2024-08-27,activo,,33466.8,,,,,2025-09-29,True
PRD-00010387,USR-04012,inversion_hey,2024-07-02,activo,,28587.65,,4.3,,,2025-09-15,True
PRD-00010388,USR-04012,tarjeta_credito_hey,2024-04-24,activo,134000.0,14431.8,0.1077,35.87,,,2025-10-29,True
PRD-00010389,USR-04012,seguro_vida,2024-08-06,activo,,,,,,,2025-09-21,True
PRD-00010390,USR-04013,cuenta_debito,2025-02-02,activo,,67332.2,,,,,2025-09-22,True
PRD-00010391,USR-04013,inversion_hey,2025-07-29,activo,,494013.94,,3.75,,,2025-09-30,True
